"eigenvalue","cos_target","cos_qsp","sin_target","sin_qsp"
-0.7059919656624001,0.142331093050068,0.14233100000289467,-0.8886742147441732,-0.8886742036921176
-0.3106591369755003,0.7318006075529491,0.7318003979228512,-0.523896813108397,-0.5238968074267526
0.16665110263790295,0.8504704177130428,0.8504704027564953,0.2944487537671073,0.2944487579092517
0.8499999999999999,-0.11596004486597197,-0.11595996879607817,0.8924983294072218,0.8924983329587383
